,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCatStarAll,DemCluster,DemAge,DemMedHomeValue,DemPctVeterans,StatusCat96NK [A],StatusCat96NK [E],StatusCat96NK [F],StatusCat96NK [L],StatusCat96NK [N],StatusCat96NK [S],DemGender [F],DemGender [M],DemGender [U],DemHomeOwner [H],DemHomeOwner [U]
7965,4,16,4,12,15.0,12.5,9.5,12.5,22,89,22,43,87,6,17,26,1,23,79.0,284900.0,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
7966,7,18,4,6,5.0,5.0,5.06,5.0,4,29,29,42,47,8,15,15,1,10,67.0,151800.0,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7967,2,6,1,2,50.0,30.0,18.33,10.0,18,68,13,30,53,6,14,20,0,3,,316600.0,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
7968,1,1,1,1,15.0,15.0,15.0,15.0,17,17,10,15,14,4,6,5,0,13,80.0,366800.0,44,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
7969,1,1,1,1,15.0,15.0,15.0,15.0,24,24,7,18,15,3,7,6,0,2,81.0,240300.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
7970,4,6,2,2,15.0,10.0,8.67,9.5,15,40,12,32,34,5,14,14,0,2,51.0,319500.0,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7971,2,2,1,1,20.0,20.0,20.0,20.0,15,29,11,24,22,5,11,10,0,1,,290900.0,18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
7972,2,4,2,3,10.0,7.5,7.25,7.5,16,21,25,33,34,9,13,12,0,20,,205800.0,21,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7973,1,1,1,1,20.0,20.0,20.0,20.0,17,17,13,18,16,5,7,6,0,39,40.0,301800.0,31,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7974,3,17,2,8,10.0,12.0,10.71,10.5,23,119,13,35,82,6,17,26,1,0,,146500.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
7975,2,16,1,8,15.0,14.0,9.63,13.0,20,90,13,32,66,5,14,23,1,11,70.0,227800.0,24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
7976,2,5,0,3,20.0,20.0,15.0,,18,75,13,32,52,6,6,20,0,17,,210200.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
7977,7,13,4,6,10.0,7.86,6.85,8.75,21,41,13,33,38,6,17,17,1,9,,216900.0,16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
7978,3,3,3,3,38.0,26.67,26.67,26.67,23,28,13,27,25,6,13,11,0,13,52.0,265600.0,43,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7979,5,14,2,9,10.0,10.8,7.0,9.0,18,113,13,33,64,6,17,28,1,21,86.0,297100.0,24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
7980,5,6,2,2,10.0,10.0,9.17,10.0,15,30,13,28,25,6,13,11,1,3,,203500.0,27,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7981,1,1,0,0,20.0,20.0,20.0,,15,15,10,14,12,5,5,6,0,2,49.0,185700.0,19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
7982,1,16,0,6,5.0,10.0,10.19,,6,92,34,52,91,7,7,23,0,7,76.0,189900.0,29,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7983,1,10,0,4,25.0,25.0,13.7,,18,81,13,35,62,6,6,25,0,8,68.0,181800.0,17,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7984,4,4,3,3,10.0,14.25,14.25,13.33,16,29,16,30,28,6,13,11,0,2,71.0,224700.0,46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
7985,2,18,1,10,10.0,10.0,8.39,10.0,18,128,14,31,75,5,13,29,1,3,,217600.0,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7986,5,10,1,3,10.0,8.6,7.2,8.0,18,57,13,33,46,6,15,18,1,8,,204700.0,18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
7987,1,12,1,7,21.0,21.0,15.17,21.0,20,106,13,34,78,6,16,32,1,5,63.0,220000.0,22,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7988,1,4,0,1,15.0,15.0,10.0,,25,69,9,25,42,4,4,15,0,9,45.0,165400.0,22,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7989,5,9,2,3,4.0,7.2,6.22,9.0,18,57,12,30,44,6,15,18,0,19,73.0,193500.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
7990,3,10,0,4,5.0,13.0,9.0,,18,93,14,33,60,6,6,23,0,7,81.0,184600.0,29,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7991,4,11,0,6,33.0,26.0,19.0,,19,102,14,34,68,6,6,28,1,8,67.0,193500.0,20,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
7992,3,7,3,6,25.0,26.67,24.29,26.67,16,80,14,34,60,6,16,24,0,15,49.0,254100.0,26,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7993,1,1,1,1,15.0,15.0,15.0,15.0,18,18,10,15,12,4,6,5,0,27,37.0,216000.0,22,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7994,1,1,1,1,50.0,50.0,50.0,50.0,20,20,11,18,16,5,8,7,0,14,37.0,460100.0,32,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7995,1,2,1,1,15.0,20.0,17.5,20.0,15,17,12,17,15,5,7,6,0,6,,262700.0,23,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7996,3,11,2,7,15.0,14.0,10.09,13.5,15,113,12,28,64,5,12,26,0,14,,291700.0,39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
7997,3,4,2,3,15.0,10.0,8.75,10.0,16,41,15,35,36,6,15,14,1,15,,201600.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7998,2,6,0,3,15.0,15.0,9.67,,15,81,11,27,47,4,4,17,0,17,53.0,204300.0,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7999,3,11,2,4,10.0,23.33,16.09,25.0,5,78,15,30,70,4,12,17,0,13,83.0,235600.0,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8000,2,17,0,9,10.0,14.0,9.12,,6,128,15,33,72,6,6,28,1,0,,157800.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
8001,5,16,3,12,28.0,26.8,17.31,21.33,22,122,13,35,74,6,17,32,1,14,50.0,346900.0,23,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
8002,2,2,1,1,100.0,76.5,76.5,53.0,18,29,13,27,25,6,13,11,0,7,,190000.0,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8003,0,1,0,0,15.0,0.0,15.0,,22,22,8,8,13,3,3,5,0,6,,0.0,20,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
8004,2,4,2,3,20.0,15.0,13.75,15.0,25,41,12,33,35,6,16,15,0,0,41.0,193500.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8005,2,2,2,2,15.0,12.5,12.5,12.5,16,20,14,22,19,6,10,8,0,6,,190800.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
8006,4,23,2,11,10.0,12.25,9.26,11.5,4,80,13,34,65,6,16,24,1,0,78.0,214300.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
8007,2,2,1,1,20.0,20.0,20.0,20.0,24,32,9,24,25,4,10,9,0,8,32.0,186700.0,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8008,3,4,2,2,20.0,18.33,16.25,17.5,18,29,12,27,25,6,14,12,0,6,,184200.0,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8009,1,1,1,1,18.0,18.0,18.0,18.0,16,16,11,16,13,4,6,5,0,2,62.0,211400.0,30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8010,1,1,1,1,20.0,20.0,20.0,20.0,22,22,7,13,12,3,6,5,0,6,,162200.0,20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
8011,1,1,0,0,15.0,15.0,15.0,,15,15,9,13,11,4,4,5,0,6,,187500.0,38,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8012,1,1,0,0,20.0,20.0,20.0,,16,16,11,16,13,5,5,6,0,7,,179600.0,15,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8013,4,21,1,9,4.0,12.0,8.1,13.0,15,130,14,34,75,6,16,31,1,17,,216600.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
8014,3,4,0,0,25.0,23.33,22.5,,17,40,14,36,38,7,7,17,0,0,52.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8015,8,13,5,6,6.0,14.88,12.15,15.8,15,65,17,37,57,6,16,19,1,4,31.0,232600.0,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8016,3,5,0,1,20.0,16.67,12.4,,18,57,13,33,41,6,6,16,0,14,65.0,477100.0,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
8017,4,23,4,17,20.0,20.0,13.65,20.0,4,105,32,52,107,6,16,29,1,11,86.0,194100.0,17,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
8018,1,18,1,12,10.0,5.0,7.61,5.0,18,127,8,27,67,4,13,28,1,8,54.0,168500.0,15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
8019,12,19,6,11,6.0,5.5,5.11,5.5,6,45,22,44,54,9,20,21,1,4,51.0,178800.0,23,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8020,3,10,3,9,17.0,15.67,10.4,15.67,16,105,14,34,63,6,16,26,1,14,48.0,481500.0,28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
8021,2,9,0,3,15.0,14.0,8.0,,18,92,11,30,55,4,4,21,0,2,59.0,204600.0,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8022,6,23,3,11,20.0,18.33,14.0,18.67,14,91,28,50,102,10,21,32,1,14,74.0,374000.0,26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8023,2,6,2,3,3.0,7.5,5.67,7.5,6,21,21,28,26,7,11,9,1,19,,222300.0,18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
8024,4,7,2,3,100.0,75.5,53.86,87.5,15,69,30,49,76,6,16,21,1,11,,288500.0,25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8025,2,9,0,2,20.0,19.0,18.11,,15,85,22,42,68,9,9,28,0,14,,243900.0,34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8026,2,5,1,3,20.0,18.5,16.4,20.0,17,52,13,32,45,6,15,18,0,14,48.0,299200.0,37,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8027,4,6,3,4,19.0,16.75,17.0,16.33,25,41,11,33,35,6,17,16,0,11,45.0,243900.0,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
8028,2,2,2,2,15.0,10.0,10.0,10.0,17,21,13,20,18,6,10,8,0,13,,262300.0,36,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
8029,6,14,5,10,5.0,4.17,4.29,4.4,18,81,12,30,54,6,15,21,1,14,40.0,366300.0,24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
8030,1,1,1,1,20.0,20.0,20.0,20.0,20,20,10,17,15,4,7,6,0,5,,301900.0,29,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8031,4,13,2,6,12.0,10.5,6.85,11.0,21,57,18,38,64,6,16,21,1,13,,277500.0,39,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
8032,2,7,2,6,20.0,17.5,11.64,17.5,16,67,14,33,53,6,15,20,1,14,52.0,366300.0,24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
8033,2,2,2,2,20.0,20.0,20.0,20.0,23,32,11,20,18,4,9,8,0,1,,366300.0,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8034,2,3,1,2,15.0,12.5,10.0,10.0,17,41,10,27,30,4,11,12,0,11,71.0,287500.0,58,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8035,1,1,1,1,20.0,20.0,20.0,20.0,18,18,10,15,12,4,6,5,0,11,42.0,358200.0,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8036,4,11,2,6,3.0,4.0,4.0,4.0,15,76,11,30,51,5,13,19,0,17,,214900.0,33,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8037,7,11,4,6,15.0,12.86,12.36,13.0,18,80,14,33,58,6,15,22,1,17,,221100.0,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
8038,1,2,1,1,25.0,23.0,24.0,23.0,5,17,15,20,19,7,10,9,0,19,81.0,219200.0,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8039,2,4,1,2,15.0,10.0,8.75,5.0,19,40,11,29,32,5,13,14,0,20,,206400.0,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
8040,2,5,1,2,25.0,22.5,21.0,20.0,18,41,14,35,39,6,16,15,0,24,70.0,340600.0,37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8041,3,7,1,4,20.0,18.33,15.0,15.0,25,53,14,36,47,6,17,19,1,22,63.0,259200.0,37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8042,0,16,0,7,18.0,0.0,11.19,,26,99,26,26,83,5,5,25,1,25,,177100.0,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8043,4,14,2,7,6.0,9.5,8.93,11.0,18,65,8,20,55,4,9,13,1,24,,232200.0,37,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
8044,5,16,4,11,10.0,10.8,7.84,10.5,16,130,14,34,75,6,15,29,1,24,61.0,232200.0,37,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
8045,3,26,1,12,10.0,10.0,9.5,10.0,15,123,14,34,78,6,15,30,1,23,80.0,227900.0,46,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
8046,3,7,1,3,5.0,6.67,6.71,5.0,19,85,10,21,45,4,8,15,0,24,65.0,284200.0,34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8047,1,4,1,3,15.0,15.0,12.5,15.0,21,57,11,28,45,5,12,16,0,24,43.0,563900.0,22,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8048,2,2,2,2,20.0,15.0,15.0,15.0,21,29,10,23,22,4,10,9,0,23,33.0,217000.0,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8049,4,15,3,8,15.0,14.0,10.8,13.67,18,101,9,26,50,4,13,19,1,40,81.0,217000.0,22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
8050,16,46,9,22,6.0,5.0,4.22,4.89,15,86,13,33,66,5,16,26,1,25,,301300.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
8051,2,2,1,1,15.0,15.0,15.0,15.0,22,28,11,24,23,4,10,9,1,26,53.0,230600.0,33,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8052,3,3,2,2,12.0,10.67,10.67,11.0,15,26,11,24,21,5,11,10,0,40,55.0,190500.0,14,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
8053,6,24,5,12,35.0,34.5,28.04,34.4,17,77,14,34,66,6,17,25,1,24,47.0,321300.0,21,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
8054,1,7,1,5,15.0,15.0,10.71,15.0,20,88,11,27,53,4,10,19,1,35,79.0,297900.0,33,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8055,3,13,1,6,9.0,6.67,7.23,5.0,18,88,16,35,65,6,15,24,1,30,77.0,178100.0,15,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8056,4,10,2,3,25.0,25.0,20.7,25.0,18,74,13,33,58,6,17,25,0,19,33.0,208200.0,29,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8057,2,7,0,5,20.0,20.0,17.86,,18,121,13,32,65,6,6,29,0,19,35.0,186200.0,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8058,1,12,0,1,12.0,12.0,10.83,,26,113,9,28,64,4,4,25,0,19,47.0,187600.0,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8059,7,21,6,15,5.0,5.0,4.62,5.0,17,113,11,30,70,6,17,29,1,20,75.0,195100.0,31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
8060,2,3,1,2,20.0,20.0,18.33,20.0,20,40,12,33,35,6,16,15,0,19,69.0,205400.0,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8061,1,2,1,1,15.0,15.0,10.0,15.0,15,30,12,24,22,4,8,7,0,19,75.0,187600.0,30,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8062,7,10,5,7,5.0,4.86,4.5,4.8,17,44,12,33,38,6,16,16,1,24,46.0,423300.0,27,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
8063,1,1,1,1,20.0,20.0,20.0,20.0,23,23,8,15,14,3,6,5,0,13,75.0,573600.0,41,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
8064,3,20,1,9,25.0,25.0,15.35,25.0,18,105,14,36,73,6,17,27,1,26,77.0,165600.0,41,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
8065,0,5,0,2,15.0,0.0,14.8,,23,64,12,12,52,6,6,18,0,6,81.0,183400.0,37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8066,7,7,4,4,5.0,6.71,6.71,5.5,17,29,13,26,25,6,12,10,1,24,39.0,189000.0,39,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8067,7,16,6,10,5.0,4.0,3.25,4.17,21,92,11,27,47,5,14,20,1,48,,223800.0,37,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
8068,7,21,4,11,7.0,5.57,5.95,5.5,16,120,13,34,71,6,17,32,1,24,69.0,218600.0,31,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
8069,3,4,2,2,10.0,9.33,8.5,10.0,17,32,12,25,26,6,11,9,0,24,81.0,236700.0,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8070,2,7,0,2,15.0,12.5,8.57,,19,89,13,32,52,6,6,21,0,24,45.0,222100.0,40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8071,4,12,2,6,10.0,11.5,8.83,10.5,19,81,13,34,61,6,17,25,1,24,,276500.0,33,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
8072,4,17,1,9,9.0,8.25,7.18,9.0,16,77,13,32,56,5,13,21,1,25,82.0,170900.0,24,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
8073,2,5,1,3,15.0,14.0,9.4,15.0,21,68,10,25,45,4,10,16,1,27,64.0,196800.0,27,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8074,3,4,1,1,20.0,18.67,17.25,20.0,16,31,13,27,27,6,13,11,0,24,43.0,222100.0,40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8075,5,14,1,4,50.0,50.0,35.29,50.0,18,69,13,35,62,6,17,24,1,34,53.0,500000.0,27,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8076,3,20,2,11,25.0,20.67,9.15,18.5,18,124,9,27,56,4,14,22,1,11,79.0,443000.0,19,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
8077,4,11,2,5,5.0,13.5,9.55,13.5,14,52,14,33,43,6,15,18,1,11,87.0,443000.0,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8078,3,4,1,1,5.0,8.33,8.75,10.0,17,25,17,28,36,6,11,9,0,13,84.0,381800.0,26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
8079,8,51,7,24,5.0,8.38,6.16,8.14,17,129,11,28,80,5,16,32,1,35,77.0,275000.0,38,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
8080,1,6,1,5,16.0,16.0,10.67,16.0,21,109,10,26,56,4,10,25,0,13,52.0,582800.0,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8081,2,6,0,3,17.0,17.0,12.0,,15,81,12,30,52,5,5,20,0,13,,577600.0,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8082,7,23,6,14,10.0,9.43,8.04,9.5,16,104,14,34,71,6,17,29,1,11,75.0,395000.0,22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
8083,7,13,5,6,5.0,8.43,7.92,8.6,17,75,13,33,56,6,16,21,1,13,,295300.0,33,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8084,5,16,4,7,5.0,5.0,4.44,5.0,15,80,12,30,64,3,12,18,1,26,,295300.0,46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8085,1,1,0,0,15.0,15.0,15.0,,20,20,10,17,15,4,4,6,0,13,55.0,432200.0,35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8086,2,7,1,2,50.0,50.0,25.0,50.0,15,79,14,30,53,6,13,21,0,13,73.0,327600.0,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8087,1,7,1,4,20.0,20.0,13.71,20.0,21,113,13,33,63,6,16,27,0,11,38.0,257400.0,25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8088,6,11,3,4,5.0,5.83,5.64,5.33,16,44,11,27,37,5,14,15,1,52,,43900.0,21,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
8089,3,4,3,3,5.0,5.0,6.25,5.0,15,28,12,24,24,5,10,9,1,46,65.0,82100.0,44,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8090,4,13,4,10,10.0,8.5,6.54,8.5,20,104,13,32,64,6,14,24,1,38,49.0,86400.0,21,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
8091,4,6,2,3,15.0,14.0,11.67,15.0,18,44,12,26,31,6,15,15,1,52,82.0,62100.0,14,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8092,5,10,1,3,30.0,30.0,23.0,30.0,15,125,14,36,66,6,17,31,1,29,65.0,141700.0,70,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8093,1,1,1,1,20.0,20.0,20.0,20.0,16,16,12,17,14,5,7,6,0,40,74.0,92800.0,41,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8094,2,10,0,3,15.0,15.0,11.2,,19,65,15,36,55,6,6,21,1,48,39.0,83800.0,52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8095,3,5,1,2,20.0,17.33,14.8,20.0,16,53,14,32,40,6,14,17,0,52,,54600.0,14,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8096,1,5,0,3,19.0,19.0,13.4,,18,88,13,31,52,6,6,22,0,35,51.0,107500.0,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8097,2,9,1,5,25.0,22.0,17.56,19.0,19,81,13,32,63,6,15,23,1,44,55.0,75800.0,36,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8098,3,15,2,10,15.0,15.0,9.33,15.0,23,101,12,34,67,6,17,29,1,52,67.0,49500.0,46,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8099,0,8,0,7,20.0,0.0,15.25,,18,111,13,13,62,6,6,28,1,52,,61100.0,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
8100,7,16,4,8,5.0,5.71,6.5,6.25,19,89,13,30,54,6,15,22,1,46,17.0,98800.0,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
